id,title,authors,year,abstract,keywords,journal,doi,source_db,country,citations,url
EBSCO_-7922313293060624436,Mind the Ethics! The Overlooked Ethical Dimensions of GenAI in Software Modeling Education,"Chakraborty, Shalini; Burgueno, Lola; Moreno, Nathalie; Computing and Processing; Ethics; Generative AI; Education",2025,"Publicaciones arbitradas
Ponencia de conferencia
Herramientas para Mind the Ethics! The Overlooked Ethical Dimensions of GenAI in Software Modeling Education
Mind the Ethics! The Overlooked Ethical Dimensions of GenAI in Software Modeling Education",Computing and Processing; Ethics; Generative AI; Education,"2025 ACM/IEEE 28th International Conference on Model Driven Engineering Languages and Systems Companion (MODELS-C), Model Driven Engineering Languages and Systems Companion (MODELS-C), 2025 ACM/IEEE 28th International Conference on, MODELS-C, 2025",,EBSCO,,0,
EBSCO_-2240553623886098371,The Impact of Generative Artificial Intelligence on Learning Outcomes of College Students: A Meta-Analysis Based on Instructional Design,"Yin, Ping; Yin, Yalin; Zhang, Ying; Computing and Processing; Technological innovation; Generative AI; Education",2025,"Publicaciones arbitradas
Ponencia de conferencia
Herramientas para The Impact of Generative Artificial Intelligence on Learning Outcomes of College Students: A Meta-Analysis Based on Instructional Design
The Impact of Generative Artificial Intelligence on Learning Outcomes of College Students: A Meta-Analysis Based on Instructional Design",Computing and Processing; Technological innovation; Generative AI; Education,"2025 5th International Conference on Educational Technology (ICET), Educational Technology (ICET), 2025 5th International Conference on, 2025",,EBSCO,,0,
EBSCO_5440277596867388380,Generative Artificial Intelligence Enabled STEM Learning: Community Garden Practices and Insights,"Zheng, Dehang; Zhang, Rong; Cheng, Ziyi; Computing and Processing; Surveys; Learning systems; Knowledge engineering",2025,"Publicaciones arbitradas
Ponencia de conferencia
Herramientas para Generative Artificial Intelligence Enabled STEM Learning: Community Garden Practices and Insights
Generative Artificial Intelligence Enabled STEM Learning: Community Garden Practices and Insights",Computing and Processing; Surveys; Learning systems; Knowledge engineering,"2025 5th International Conference on Educational Technology (ICET), Educational Technology (ICET), 2025 5th International Conference on, 2025",,EBSCO,,0,
EBSCO_-3037307348841465483,Can GenAI Help Pre-service Teachers Simplify Texts on Par with Experts?,"Gao, Xuesong; Computing and Processing; Training; Generative AI; Refining",2025,"Publicaciones arbitradas
Ponencia de conferencia
Herramientas para Can GenAI Help Pre-service Teachers Simplify Texts on Par with Experts?
Can GenAI Help Pre-service Teachers Simplify Texts on Par with Experts?",Computing and Processing; Training; Generative AI; Refining,"2025 5th International Conference on Educational Technology (ICET), Educational Technology (ICET), 2025 5th International Conference on, 2025",,EBSCO,,0,
EBSCO_-3995216015886395840,"The Application of Generative Artificial Intelligence in Individualized Education Program for Exceptional Children: Value Connotation, Realistic Challenge and Practical Path","Ai, Jing; Zhang, Xuanyu; Chen, Qi; Computing and Processing; Generative AI; Education; Educational technology",2025,"Publicaciones arbitradas
Ponencia de conferencia
Herramientas para The Application of Generative Artificial Intelligence in Individualized Education Program for Exceptional Children: Value Connotation, Realistic Challenge and Practical Path
The Application of Generative Artificial Intelligence in Individualized Education Program for Exceptional Children: Value Connotation, Realistic Challenge and Practical Path",Computing and Processing; Generative AI; Education; Educational technology,"2025 5th International Conference on Educational Technology (ICET), Educational Technology (ICET), 2025 5th International Conference on, 2025",,EBSCO,,0,
EBSCO_8341521059608097761,Research on Primary School Teachers' Intention to Adopt Generative Artificial Intelligence in Teaching Based on the Technology Acceptance Model,"Zhang, Jing; Yu, Xiaojie; Liu, Lu; Computing and Processing; Training; Technology acceptance model; Generative AI",2025,"Publicaciones arbitradas
Ponencia de conferencia
Herramientas para Research on Primary School Teachers' Intention to Adopt Generative Artificial Intelligence in Teaching Based on the Technology Acceptance Model
Research on Primary School Teachers' Intention to Adopt Generative Artificial Intelligence in Teaching Based on the Technology Acceptance Model",Computing and Processing; Training; Technology acceptance model; Generative AI,"2025 5th International Conference on Educational Technology (ICET), Educational Technology (ICET), 2025 5th International Conference on, 2025",,EBSCO,,0,
EBSCO_8561501157271174412,Evaluation of Flexibility Requirement based on Generative Artificial Intelligence and Production Cost Simulation,"Wang, Xian; Sun, Yi; Ma, Li; Communication, Networking and Broadcast Technologies; Components, Circuits, Devices and Systems; Computing and Processing; Engineered Materials, Dielectrics and Plasmas",2025,"Publicaciones arbitradas
Ponencia de conferencia
Herramientas para Evaluation of Flexibility Requirement based on Generative Artificial Intelligence and Production Cost Simulation
Evaluation of Flexibility Requirement based on Generative Artificial Intelligence and Production Cost Simulation","Communication, Networking and Broadcast Technologies; Components, Circuits, Devices and Systems; Computing and Processing; Engineered Materials, Dielectrics and Plasmas","2025 IEEE International Conference on Smart Power and Energy Technologies (SPET), Smart Power and Energy Technologies (SPET), 2025 IEEE International Conference on, 2025",,EBSCO,,0,
EBSCO_7578117036656385115,Generative Artificial Intelligence Models Use in English Language Teaching,"Eremeeva, Aziza; Communication, Networking and Broadcast Technologies; Computing and Processing; Engineering Profession; Robotics and Control Systems",2025,"Publicaciones arbitradas
Ponencia de conferencia
Herramientas para Generative Artificial Intelligence Models Use in English Language Teaching
Generative Artificial Intelligence Models Use in English Language Teaching","Communication, Networking and Broadcast Technologies; Computing and Processing; Engineering Profession; Robotics and Control Systems","2025 5th International Conference on Technology Enhanced Learning in Higher Education (TELE), Technology Enhanced Learning in Higher Education (TELE), 2025 5th International Conference on, 2025",,EBSCO,,0,
EBSCO_-1205856043341203106,Comparative Analysis of GenAI Models in Problem Solving on the LeetCode Platform,"Zhaxylykov, Asset; Communication, Networking and Broadcast Technologies; Computing and Processing; Robotics and Control Systems; Signal Processing and Analysis",2025,"Publicaciones arbitradas
Ponencia de conferencia
Herramientas para Comparative Analysis of GenAI Models in Problem Solving on the LeetCode Platform
Comparative Analysis of GenAI Models in Problem Solving on the LeetCode Platform","Communication, Networking and Broadcast Technologies; Computing and Processing; Robotics and Control Systems; Signal Processing and Analysis","2025 10th International Conference on Computer Science and Engineering (UBMK), Computer Science and Engineering (UBMK), 2025 10th International Conference on, 2025",,EBSCO,,0,
EBSCO_-5609434318444216084,GenAI-Based Threat Intelligence Model: A Comparative Performance Analysis with Traditional Tools,"Communication, Networking and Broadcast Technologies; Computing and Processing; Robotics and Control Systems; Signal Processing and Analysis",2025,"Publicaciones arbitradas
Ponencia de conferencia
Herramientas para GenAI-Based Threat Intelligence Model: A Comparative Performance Analysis with Traditional Tools
GenAI-Based Threat Intelligence Model: A Comparative Performance Analysis with Traditional Tools","Communication, Networking and Broadcast Technologies; Computing and Processing; Robotics and Control Systems; Signal Processing and Analysis","2025 10th International Conference on Computer Science and Engineering (UBMK), Computer Science and Engineering (UBMK), 2025 10th International Conference on, 2025",,EBSCO,,0,
EBSCO_7548041204220211272,GenAI-enabled Network Design for the Case of the Outage Probability of a Beaulieu-Xie Wireless Fading Environment with Maximal Ratio Combining,"Communication, Networking and Broadcast Technologies; Computing and Processing; Fields, Waves and Electromagnetics; Photonics and Electrooptics",2025,"Publicaciones arbitradas
Ponencia de conferencia
Herramientas para GenAI-enabled Network Design for the Case of the Outage Probability of a Beaulieu-Xie Wireless Fading Environment with Maximal Ratio Combining
GenAI-enabled Network Design for the Case of the Outage Probability of a Beaulieu-Xie Wireless Fading Environment with Maximal Ratio Combining","Communication, Networking and Broadcast Technologies; Computing and Processing; Fields, Waves and Electromagnetics; Photonics and Electrooptics","2025 International Symposium ELMAR, ELMAR, 2025 International Symposium, 2025",,EBSCO,,0,
EBSCO_1246131092861379085,GenAI-Powered Multilingual Digital Human: An Intelligent Conversational Companion for Enhancing Elderly Mental and Emotional Well-being,"Deshpande, Sanika; Kelkar, Supriya; Bioengineering; Communication, Networking and Broadcast Technologies; Computing and Processing; Engineering Profession",2025,"Publicaciones arbitradas
Ponencia de conferencia
Herramientas para GenAI-Powered Multilingual Digital Human: An Intelligent Conversational Companion for Enhancing Elderly Mental and Emotional Well-being
GenAI-Powered Multilingual Digital Human: An Intelligent Conversational Companion for Enhancing Elderly Mental and Emotional Well-being","Bioengineering; Communication, Networking and Broadcast Technologies; Computing and Processing; Engineering Profession","2025 International Conference on Sustainable Technologies for Humanity and Smart World (HSWTech), Sustainable Technologies for Humanity and Smart World (HSWTech), 2025 International Conference on, 2025",,EBSCO,,0,
EBSCO_7545522987306361222,Advancing Academic Research through Artificial Intelligence Driven Innovation and Gen AI Application,"Kamath, R. S.; Naik, P.G.; Jamsandekar, S. S.; Communication, Networking and Broadcast Technologies; Computing and Processing; Engineering Profession; General Topics for Engineers",2025,"Publicaciones arbitradas
Ponencia de conferencia
Herramientas para Advancing Academic Research through Artificial Intelligence Driven Innovation and Gen AI Application
Advancing Academic Research through Artificial Intelligence Driven Innovation and Gen AI Application","Communication, Networking and Broadcast Technologies; Computing and Processing; Engineering Profession; General Topics for Engineers","2025 World Skills Conference on Universal Data Analytics and Sciences (WorldSUAS), Universal Data Analytics and Sciences (WorldSUAS), 2025 World Skills Conference on, 2025",,EBSCO,,0,
EBSCO_-1488585912098798212,A Framework for Gen AI Adoption for Enterprises Leveraging Enterprise Architecture Patterns,"Wairagade, Anant; Govindarajan, Vijay; Communication, Networking and Broadcast Technologies; Computing and Processing; Robotics and Control Systems; Training",2025,"Publicaciones arbitradas
Ponencia de conferencia
Herramientas para A Framework for Gen AI Adoption for Enterprises Leveraging Enterprise Architecture Patterns
A Framework for Gen AI Adoption for Enterprises Leveraging Enterprise Architecture Patterns","Communication, Networking and Broadcast Technologies; Computing and Processing; Robotics and Control Systems; Training","2025 IEEE 7th Symposium on Computers & Informatics (ISCI), Computers & Informatics (ISCI), 2025 IEEE 7th Symposium on, 2025",,EBSCO,,0,
EBSCO_117805239147674160,"GenAI-based Mental Health Chatbots: Efficacy, Personalization and Ethical Considerations","Surana, Kaushal; Sharma, Aditya; Tibrewal, Vatsal; Bioengineering; Communication, Networking and Broadcast Technologies; Computing and Processing; General Topics for Engineers",2025,"Publicaciones arbitradas
Ponencia de conferencia
Herramientas para GenAI-based Mental Health Chatbots: Efficacy, Personalization and Ethical Considerations
GenAI-based Mental Health Chatbots: Efficacy, Personalization and Ethical Considerations","Bioengineering; Communication, Networking and Broadcast Technologies; Computing and Processing; General Topics for Engineers","2025 Seventeenth International Conference on Contemporary Computing (IC3), Contemporary Computing (IC3), 2025 Seventeenth International Conference on, 2025",,EBSCO,,0,
EBSCO_-7255819482713720571,"Navigating GenAI in Malaysian Universities: Use, Problems, and Challenges","Al-kumaim, Nabil Hasan; Hasnah Hassan, Siti; Mohammed, Fathey; Bioengineering; Communication, Networking and Broadcast Technologies; Computing and Processing; Engineered Materials, Dielectrics and Plasmas",2025,"Publicaciones arbitradas
Ponencia de conferencia
Herramientas para Navigating GenAI in Malaysian Universities: Use, Problems, and Challenges
Navigating GenAI in Malaysian Universities: Use, Problems, and Challenges","Bioengineering; Communication, Networking and Broadcast Technologies; Computing and Processing; Engineered Materials, Dielectrics and Plasmas","2025 5th International Conference on Emerging Smart Technologies and Applications (eSmarTA), Emerging Smart Technologies and Applications (eSmarTA), 2025 5th International Conference on, 2025",,EBSCO,,0,
EBSCO_-6133053822619180420,Opportunities and Applications of GenAI in Smart Cities: A User-Centric Survey,"Pradhan, Dipen; Arora, Lakshit; Shetgaonkar, Ankit; Communication, Networking and Broadcast Technologies; Computing and Processing; General Topics for Engineers; Robotics and Control Systems",2025,"Publicaciones arbitradas
Ponencia de conferencia
Herramientas para Opportunities and Applications of GenAI in Smart Cities: A User-Centric Survey
Opportunities and Applications of GenAI in Smart Cities: A User-Centric Survey","Communication, Networking and Broadcast Technologies; Computing and Processing; General Topics for Engineers; Robotics and Control Systems","2025 IEEE International Conference on Omni-layer Intelligent Systems (COINS), Omni-layer Intelligent Systems (COINS), 2025 IEEE International Conference on, 2025",,EBSCO,,0,
EBSCO_2361603774460970219,Clinical Reach into the Cognitive Space (CRITiCS): outline conceptual framework for safe use of generative artificial intelligence in mental health decision-making.,"Needle, Jacob; Generative artificial intelligence; Clinical decision making; Medical logic; Language models",,"Publicaciones arbitradas
Publicación académica
Herramientas para Clinical Reach into the Cognitive Space (CRITiCS): outline conceptual framework for safe use of generative artificial intelligence in mental health decision-making.
Clinical Reach into the Cognitive Space (CRITiCS): outline conceptual framework for safe use of generative artificial intelligence in mental health decision-making.",Generative artificial intelligence; Clinical decision making; Medical logic; Language models,"BJPsych Bulletin, Apr",,EBSCO,,0,
EBSCO_2736420375258408767,Prevalence of generative artificial intelligence sexualized image usage by adolescents in the United States.,Generative artificial intelligence; Teenagers; Educational law & legislation; Social processes,2026,"Publicaciones arbitradas
Publicación académica
Herramientas para Prevalence of generative artificial intelligence sexualized image usage by adolescents in the United States.
Prevalence of generative artificial intelligence sexualized image usage by adolescents in the United States.",Generative artificial intelligence; Teenagers; Educational law & legislation; Social processes,"PLoS ONE, 3/18/",,EBSCO,,0,
EBSCO_9071015110494431741,Investigating the correlation between candidate teachers' acceptance of generative artificial intelligence and artificial intelligence literacy across various disciplines.,"Arık Karamık, Gözdegül; Özkaya, Ali; Generative artificial intelligence; Teacher education; Machine learning; Artificial intelligence & ethics",2026,"Publicaciones arbitradas
Publicación académica
Herramientas para Investigating the correlation between candidate teachers' acceptance of generative artificial intelligence and artificial intelligence literacy across various disciplines.
Investigating the correlation between candidate teachers' acceptance of generative artificial intelligence and artificial intelligence literacy across various disciplines.",Generative artificial intelligence; Teacher education; Machine learning; Artificial intelligence & ethics,"PLoS ONE, 3/5/",,EBSCO,,0,
EBSCO_-4438340513620151649,"A Strengths, Weaknesses, Opportunities, and Threats Analysis of Generative Artificial Intelligence in Aphasia Management With Proposed Ethical Guidelines.",Generative artificial intelligence; Medical protocols; Documentation; Health services accessibility,,"Publicaciones arbitradas
Publicación académica
Herramientas para A Strengths, Weaknesses, Opportunities, and Threats Analysis of Generative Artificial Intelligence in Aphasia Management With Proposed Ethical Guidelines.
A Strengths, Weaknesses, Opportunities, and Threats Analysis of Generative Artificial Intelligence in Aphasia Management With Proposed Ethical Guidelines.",Generative artificial intelligence; Medical protocols; Documentation; Health services accessibility,"American Journal of Speech-Language Pathology, Mar",,EBSCO,,0,
EBSCO_3649256566454247789,Can generative artificial intelligence enhance evidence-based and personalized medicine?,Generative artificial intelligence; Individualized medicine; Medical protocols; Evidence-based medicine,2026,"Publicaciones arbitradas
Publicación académica
Herramientas para Can generative artificial intelligence enhance evidence-based and personalized medicine?
Can generative artificial intelligence enhance evidence-based and personalized medicine?",Generative artificial intelligence; Individualized medicine; Medical protocols; Evidence-based medicine,"PLoS Medicine, 2/17/",,EBSCO,,0,
